Time,Temp,Press,KE,PE,Etot,Vol
296.999,664.336019155771,1064.07247571462,257.530638324228,-14263.2525168538,-14005.7218785296,55509.4652468285
297.999,663.414755940065,-967.94680166438,257.173509556309,-14267.678366903,-14010.5048573467,55608.7653660393
298.999,656.957717287506,-172.997438327434,254.67043093656,-14261.4016688013,-14006.7312378647,55595.0100755367
299.999,666.447919142734,-523.048907045617,258.349318835351,-14261.2258814088,-14002.8765625734,55614.6523047386
300.999,671.113323216173,2377.0813196709,260.157868205593,-14262.6175918285,-14002.459723623,55453.4849019824
301.999,652.57245119791,-87.5757620999263,252.970477384877,-14261.5663301077,-14008.5958527228,55581.4471886707
302.999,663.470842768037,-423.548157061206,257.195251681066,-14259.7859835194,-14002.5907318383,55627.1198046507
303.999,689.965237721084,-383.54139096841,267.465835011687,-14263.7931773024,-13996.3273422907,55610.6976521744
304.999,683.658843187002,-1377.51018987577,265.021153761452,-14260.8162957407,-13995.7951419793,55680.7518326733
305.999,675.621971027277,-1246.00013428176,261.905650826575,-14260.6243020594,-13998.7186512328,55661.9780549773
306.999,679.829787685618,3130.58031777973,263.536815897755,-14260.5785846936,-13997.0417687958,55426.4395770531
307.999,669.062631814798,-680.824209457616,259.362915274585,-14258.5938502017,-13999.2309349271,55657.2456079941
308.999,670.468096300905,-875.663908711606,259.907745233841,-14259.8476724493,-13999.9399272155,55646.7266782639
309.999,665.77848265189,800.459435278729,258.089810993184,-14255.2887397336,-13997.1989287404,55564.6397606196
310.999,680.065914828619,171.402896858998,263.628350862154,-14255.0442848516,-13991.4159339895,55620.4660745278
311.999,673.289939020215,-1495.7409258993,261.001635879238,-14252.4196222236,-13991.4179863444,55707.2843829836
312.999,680.144877207711,457.835571632583,263.658960721179,-14250.5137527958,-13986.8547920746,55628.0328462127
313.999,687.723646689358,1583.35648486932,266.596879614694,-14260.4238817511,-13993.8270021364,55508.1941318579
314.999,670.524967109718,-908.362489919791,259.929791269693,-14256.2685200375,-13996.3387287679,55665.9675633706
315.999,695.930477307513,221.252848341328,269.778267145658,-14253.301796609,-13983.5235294633,55634.6830547075
316.999,672.78684299241,374.468939722995,260.806610112994,-14253.2200134187,-13992.4134033057,55613.8714841575
317.999,701.889463098633,-574.427364998062,272.08827498853,-14253.0120349194,-13980.9237599309,55679.3248149605
318.999,672.020089829811,3640.59897386519,260.509377348689,-14254.477772486,-13993.9683951373,55408.5765059325
319.999,682.050388712496,-779.246165485362,264.397634494709,-14251.4842413358,-13987.0866068411,55682.1811758931
320.999,668.403209758829,1200.15844677829,259.107289539863,-14253.8765960518,-13994.7693065119,55560.3761698231
321.999,676.235058768546,1878.84060372474,262.143315009767,-14249.8678845801,-13987.7245695703,55522.4635254803
322.999,694.507662574812,-162.346759113738,269.226711342926,-14239.9038947369,-13970.677183394,55716.8571829707
323.999,680.545244405656,-960.613401600973,263.814163535836,-14252.8488990414,-13989.0347355056,55687.4788143761
324.999,695.943175024257,-252.874287488614,269.783189430472,-14247.8173031365,-13978.034113706,55679.5134796765
325.999,668.496687074775,197.140903188006,259.143526131212,-14254.0866395212,-13994.94311339,55624.1372351109
326.999,700.929907808126,2305.88800195791,271.716302252827,-14244.9281890704,-13973.2118868176,55547.4955400658
327.999,692.201075538829,423.544790456667,268.332560168522,-14244.2877844079,-13975.9552242394,55663.2902744844
328.999,686.19237608806,-1578.27007237307,266.00328076708,-14250.3808839483,-13984.3776031813,55747.1000882802
329.999,713.630006377046,1125.46164074256,276.639510383843,-14237.157999437,-13960.5184890531,55669.014020406
330.999,693.816277726071,-429.281757988385,268.958695194034,-14250.1715087618,-13981.2128135677,55684.1425415463
331.999,729.66393443632,-1936.73081854951,282.855081433561,-14246.2534241496,-13963.3983427161,55793.0709122179
332.999,688.556835157465,2113.75260879168,266.919866103232,-14245.2221876869,-13978.3023215837,55554.8508414277
333.999,709.184928755515,-1640.14502859987,274.916370821535,-14246.71008121,-13971.7937103884,55781.1025109064
334.999,701.666321050925,-543.202360887445,272.001773711577,-14244.5122114657,-13972.5104377541,55715.1580275951
335.999,703.392186360652,816.764541348102,272.670807426534,-14240.8751419732,-13968.2043345467,55666.0954964365
336.999,690.401742545233,51.9530977406921,267.635046619599,-14239.9874982982,-13972.3524516786,55712.7159259213
337.999,691.300842917836,1708.65511653795,267.983583935351,-14241.5368261649,-13973.5532422295,55608.8485622838
338.999,719.663788354099,-708.910852963443,278.978513056067,-14238.0744604101,-13959.095947354,55767.248856907
339.999,702.935508506552,-641.974584073854,272.493775719862,-14240.7431589851,-13968.2493832652,55749.9655116175
340.999,701.276137109283,984.15110660856,271.85051844819,-14241.3578583189,-13969.5073398707,55640.8600035645
341.999,709.802470559093,-985.89344924354,275.155761627214,-14241.8033100366,-13966.6475484094,55765.2302017689
342.999,719.078929622126,-1268.62609725935,278.751791881493,-14238.3960234058,-13959.6442315243,55801.2793902393
343.999,705.87337176671,1086.45944212329,273.632641864225,-14241.5477635639,-13967.9151216997,55645.5965367326
344.999,726.569014554973,-1444.15112833088,281.655332105475,-14240.2788726564,-13958.6235405509,55793.3494915107
345.999,728.678875481328,-1535.21597076199,282.473222172357,-14231.0868927656,-13948.6136705933,55841.4345949301
346.999,724.360936998473,988.128990626651,280.799368246527,-14238.7833642914,-13957.9839960449,55672.2920131639
347.999,708.486840825687,1158.18796276602,274.645756215385,-14235.3416879797,-13960.6959317643,55667.8260426042
348.999,716.623399889587,-923.674223082848,277.799902895783,-14237.6607362451,-13959.8608333494,55792.1656901583
349.999,722.784565343462,1165.11036155129,280.188285922454,-14234.9206949576,-13954.7324090351,55687.1686257089
350.999,734.97871354035,681.43180102852,284.915361797333,-14240.4333272861,-13955.5179654888,55685.9909016314
351.999,725.231749541931,176.768940972444,281.136939752077,-14233.5566707825,-13952.4197310305,55743.0961142704
352.999,713.748029900096,-907.66279832928,276.685262341214,-14238.4788043306,-13961.7935419894,55772.7652102947
353.999,732.852600341607,717.555219616561,284.091171517966,-14235.7633929341,-13951.6722214161,55704.804363611
354.999,721.494243646502,1062.38438500679,279.688091200686,-14236.2456535625,-13956.5575623618,55680.6873813724
355.999,727.914459093774,-229.386766225818,282.176895261643,-14224.5419333825,-13942.3650381208,55819.7756667557
356.999,731.371552710645,1690.67019085743,283.517041663807,-14233.3836720848,-13949.866630421,55655.6218352709
357.999,730.991848532487,-286.685147773912,283.369848893047,-14233.4225965725,-13950.0527476795,55782.2088181104
358.999,724.492228114869,-1048.2001241474,280.850263402046,-14228.2681770668,-13947.4179136648,55846.4120987047
359.999,744.34923112054,459.121465968144,288.547853946293,-14227.1934149411,-13938.6455609948,55762.7080622652
360.999,735.170848846503,-1564.74486127858,284.989843274494,-14231.5171652064,-13946.5273219319,55866.6270054585
361.999,732.066236196606,1226.73527924049,283.786336533292,-14224.6331158204,-13940.8467792871,55737.9799764232
362.999,744.007426531427,1305.35281759034,288.415352995753,-14230.569761902,-13942.1544089062,55688.9015986453
363.999,745.965744774708,-693.280810914391,289.174497363501,-14232.534533592,-13943.3600362285,55814.708296324
364.999,748.385635312429,-2807.32897015043,290.112570773469,-14221.2327532008,-13931.1201824273,55981.8569397514
365.999,728.658183217608,1756.84284340787,282.465200792015,-14229.3702051894,-13946.9050043974,55680.0743112873
366.999,735.182950780911,453.614802488014,284.994534603586,-14223.5282415478,-13938.5337069442,55795.9714020281
367.999,726.42714618377,-990.986223002347,281.600336664703,-14229.6577422488,-13948.0574055841,55830.4960511288
368.999,745.735593818336,1504.48906867902,289.085279074869,-14222.8794005492,-13933.7941214744,55742.0416334132
369.999,739.658546307908,-1462.02730526206,286.729504467802,-14222.3707581371,-13935.6412536693,55913.7809642287
370.999,736.210181460374,880.370749217267,285.392741783327,-14227.3309861301,-13941.9382443468,55734.0163870757
371.999,754.879643945006,1326.02514420301,292.629980849406,-14225.5516601835,-13932.9216793341,55734.3399857626
372.999,733.446328811747,-1096.37015456831,284.321331056961,-14223.6053772769,-13939.2840462199,55876.551994496
373.999,754.712107297078,-143.697837146592,292.565035071005,-14224.2608858138,-13931.6958507428,55829.502900992
374.999,731.684418926058,-1293.33288590898,283.638324619785,-14224.0281868721,-13940.3898622523,55879.1863085475
375.999,740.293018305597,38.0018567221947,286.975458283119,-14215.6641584197,-13928.6887001366,55847.4974918972
376.999,735.187063465536,-1472.07654421201,284.996128890612,-14224.9967668559,-13940.0006379652,55885.0739654952
377.999,757.327229952091,-143.323386623902,293.578790440611,-14215.223507508,-13921.6447170674,55865.3493250897
378.999,751.486794057683,-688.350227651412,291.314738604478,-14221.9040820267,-13930.5893434223,55866.465258146
379.999,780.066439543349,48.0636285270825,302.393671753936,-14218.3152812285,-13915.9216094746,55870.2240174951
380.999,740.916096913357,439.254922803978,287.216995437444,-14216.5908979063,-13929.3739024688,55821.3701746406
381.999,746.560397829703,-1402.83561393465,289.4050153189,-14212.0504838288,-13922.6454685099,55954.2923098826
382.999,768.280570835248,1424.36802876379,297.824865902554,-14216.222024394,-13918.3971584914,55776.6191135928
383.999,754.972754149849,-1663.03308130896,292.666075129704,-14220.9409744241,-13928.2748992944,55906.0290425576
384.999,756.39761965156,-323.783781488884,293.218425915453,-14213.8826062864,-13920.6641803709,55883.4870635265
385.999,748.48037315102,1246.11564473467,290.149296007902,-14216.4284508424,-13926.2791548345,55765.5576888375
386.999,780.917070794432,-1546.9479726486,302.723419957787,-14214.342118486,-13911.6186985282,55966.085440698
387.999,759.10261190164,-3355.22343058189,294.26701933917,-14216.6173662775,-13922.3503469383,56035.4201099342
388.999,772.236106463098,1580.34090265242,299.358233935871,-14213.7699337521,-13914.4116998162,55788.7170786005
389.999,756.390722507735,-1780.54439672596,293.215752229546,-14214.848132347,-13921.6323801174,55962.7008710675
390.999,779.783122819093,694.630869053211,302.283843692922,-14216.8928676388,-13914.6090239459,55820.1227080332
391.999,766.253784783097,-478.206205852145,297.039179908258,-14219.3795563197,-13922.3403764115,55857.1824684284
392.999,777.746723717677,-550.547837829449,301.494431188785,-14211.624051937,-13910.1296207482,55922.2673136869
393.999,776.322444925835,533.507276547123,300.942307841806,-14214.1723320294,-13913.2300241876,55841.755626358
394.999,749.716081429054,-1079.16409759893,290.62831977366,-14213.3640672958,-13922.7357475221,55914.0390865316
395.999,766.24197563107,3045.24589428412,297.034602076601,-14210.4428494704,-13913.4082473938,55702.3900530542
396.999,779.884852806769,91.4719185905862,302.323279442163,-14213.4664751444,-13911.1431957023,55861.8468572293
397.999,766.634438160858,-60.4169194679697,297.186740637359,-14211.0232743158,-13913.8365336784,55884.5213277822
398.999,788.149937797815,3779.64923842126,305.527249349218,-14198.4296353495,-13892.9023860003,55736.2457081126
399.999,763.574675419326,-277.432712515478,296.000620015827,-14211.7205508407,-13915.7199308249,55890.9538039197
400.999,763.874540356295,-525.941348305375,296.116863010941,-14195.8101684206,-13899.6933054096,56000.2624028565
401.999,803.058180094565,2296.23433220447,311.306446990576,-14216.5846285866,-13905.278181596,55742.0210216039
402.999,766.790882490112,1048.87089018711,297.247386465394,-14211.4522879237,-13914.2049014583,55831.4037035705
403.999,763.455912346218,-513.940089019493,295.954581371008,-14201.3315578314,-13905.3769764603,55970.5231001728
404.999,795.763146325697,839.921000442567,308.478518579468,-14209.1689221288,-13900.6904035493,55856.7271133287
405.999,766.51663676637,-12.9479359635174,297.141074788387,-14212.7659196311,-13915.6248448427,55882.5942419696
406.999,794.261761376966,-1786.42525230357,307.896504940183,-14209.698683828,-13901.8021788878,56020.3593625834
407.999,794.521800989221,1212.7556696371,307.997309601382,-14205.7419165183,-13897.7446069169,55851.1003760628
408.999,790.43877276879,-1592.73205582779,306.414518914766,-14203.0983473073,-13896.6838283925,56017.7630832898
409.999,797.835641581443,-271.258194171274,309.281923800239,-14205.541911943,-13896.2599881428,55933.3584466154
410.999,794.062844710835,1704.19587252491,307.819394660859,-14212.6529940762,-13904.8335994153,55793.6047034773
411.999,809.376166940651,-2336.19196462101,313.75562201418,-14206.0398217845,-13892.2841997703,56054.5711673897
412.999,798.560767843094,496.17766258513,309.563019847486,-14202.0611420556,-13892.4981222081,55920.1417874919
413.999,812.446968457745,707.303370320887,314.946021830028,-14205.370388286,-13890.4243664559,55894.8186536455
414.999,803.848042595977,-1687.61483283693,311.612638117222,-14207.7958854061,-13896.1832472888,56021.9576977656
415.999,807.051865175412,-454.855210638934,312.854603704168,-14200.6130194896,-13887.7584157854,55980.6097867317
416.999,820.667108737488,461.761471470829,318.132568866943,-14203.5746799563,-13885.4421110894,55925.6217836955
417.999,792.788896881988,-612.984420077969,307.325547288302,-14198.138311262,-13890.8127639737,55987.0760370142
418.999,811.077712981375,910.58476361433,314.415228335937,-14197.0134380475,-13882.5982097116,55932.60662329
419.999,787.743560814925,1748.88849532685,305.369716834367,-14194.863710464,-13889.4939936296,55887.7596959985
420.999,800.863187948178,-2138.52686320544,310.455555706232,-14190.5751671423,-13880.1196114361,56134.8519895749
421.999,808.925681921879,148.488798807203,313.580990967398,-14209.6430320468,-13896.0620410794,55905.848592626
422.999,789.332243296782,285.372761146197,305.98557146493,-14197.9342866794,-13891.9487152145,55946.1541575892
423.999,795.732739857527,-2081.42893708816,308.466731476358,-14191.3809175939,-13882.9141861175,56121.7176495857
424.999,820.911751960294,944.461197138464,318.227405099684,-14208.5904135475,-13890.3630084478,55879.3171146515
425.999,830.451889066582,-93.3600469723098,321.925650457215,-14203.5318797248,-13881.6062292676,55961.1699027423
426.999,800.179420936949,-2417.90779332142,310.190492621002,-14203.0360577297,-13892.8455651087,56089.9021486152
427.999,829.010372829753,-1120.97431258582,321.366844994435,-14195.6882550307,-13874.3214100363,56058.6376431515
428.999,814.221382569566,681.164911493731,315.633875545155,-14196.9230914323,-13881.2892158871,55922.5773548543
429.999,805.354522671334,545.758580392986,312.19662688833,-14198.1755824495,-13885.9789555612,55942.3893011244
430.999,804.848117698646,-1057.03263555618,312.000318405716,-14193.6821360952,-13881.6818176895,56051.4365211157
431.999,824.11431837181,2139.03519011747,319.46888373166,-14193.2493978978,-13873.7805141661,55876.9435854066
432.999,816.367787723117,-1189.73934522472,316.465932024644,-14192.4613696959,-13875.9954376713,56074.2069683269
433.999,818.36463294955,-23.4838838296136,317.240011422674,-14184.7821759331,-13867.5421645104,56040.5004421981
434.999,814.350262249555,-515.820576927604,315.683835904518,-14188.5548461724,-13872.8710102679,56027.8238187203
435.999,832.516020498058,1895.28571454535,322.725813431681,-14190.2617254277,-13867.535911996,55904.665965669
436.999,810.022186287362,-78.1027692958766,314.006052172912,-14194.3601020957,-13880.3540499228,55983.9770837502
437.999,832.75668853998,-354.857011789105,322.819108680883,-14188.9176519639,-13866.098543283,56049.525517412
438.999,826.357813033453,-683.279215540915,320.338577073027,-14201.2062748841,-13880.8676978111,55994.5850150727
439.999,832.866266409656,-2122.87305855236,322.8615866708,-14188.1195019775,-13865.2579153067,56144.7000593816
440.999,836.482969436954,1038.90682800399,324.263605848434,-14198.6216724312,-13874.3580665828,55917.6248460558
441.999,839.709585106037,215.991149640653,325.51440720336,-14182.8933163712,-13857.3789091678,56061.9785829997
442.999,814.323734811062,-2205.57017575482,315.67355251182,-14197.3717693363,-13881.6982168244,56100.6591406497
443.999,830.714429278775,976.301173802711,322.027424478918,-14190.5868768656,-13868.5594523867,55970.0174998066
444.999,843.796340172041,-2510.44348067591,327.098642606041,-14188.2953883898,-13861.1967457837,56180.5899310603
445.999,835.119127939972,-357.263460865074,323.734911089813,-14180.2243285509,-13856.4894174611,56089.8387336114
446.999,843.239488559949,2130.03907556718,326.882778424394,-14183.126771711,-13856.2439932866,55930.8255964632
447.999,850.59536073713,-1209.9056507484,329.734290915961,-14188.5958710266,-13858.8615801107,56106.4720183971
448.999,825.199843388362,-826.517388893727,319.88968877966,-14189.8485472656,-13869.9588584859,56066.8169313829
449.999,863.832820179966,1400.83527682334,334.865807621072,-14187.9452918072,-13853.0794841862,55949.4347369863
450.999,833.049676366528,-715.273382328134,322.932685756062,-14189.9896308806,-13867.0569451245,56049.2766289817
451.999,838.038540681855,-344.690059029734,324.866624869091,-14175.8914161008,-13851.0247912317,56115.2484102099
452.999,857.92111512777,619.679700184233,332.574128212192,-14176.3143217727,-13843.7401935605,56047.9693437579
453.999,830.968256692781,-2367.72634400876,322.125820974168,-14182.6921146985,-13860.5662937243,56191.174103935
454.999,847.368388892321,283.44390563335,328.483351489097,-14181.9041031153,-13853.4207516262,56053.8194487531
455.999,854.362552111018,-2316.48274163675,331.194647077952,-14182.0740635455,-13850.8794164676,56214.4022236701
456.999,858.415681583952,1362.02370765731,332.765847479975,-14179.5455553813,-13846.7797079013,56024.5144427441
457.999,831.502959899961,762.36910005463,322.33309930063,-14186.2618180252,-13863.9287187246,56006.3836539268
458.999,855.998624071767,1182.67830206278,331.828872295684,-14170.543860375,-13838.7149880793,56068.4158035275
459.999,862.382469324759,477.433276967375,334.303577408099,-14186.8484191736,-13852.5448417655,56025.8499254914
460.999,820.522287891398,-1976.82652381133,318.076428895813,-14182.2761431446,-13864.1997142488,56168.384671208
461.999,838.838610382102,1414.19064523426,325.176772828357,-14165.4423457243,-13840.265572896,56088.9555808461
462.999,855.342821377421,-555.931230624905,331.574649610747,-14178.3254197125,-13846.7507701017,56123.1451308459
463.999,862.217001654064,1819.85575124016,334.239433671154,-14164.7297174464,-13830.4902837752,56057.2823542521
464.999,869.535498759358,-415.631943668776,337.076457672193,-14177.9591264671,-13840.8826687949,56123.5669247095
465.999,832.329393288196,-980.109289149252,322.653467174519,-14177.980490018,-13855.3270228435,56141.543318878
466.999,877.69352109227,408.344253818954,340.23892461404,-14178.4727187248,-13838.2337941108,56064.8044584802
467.999,861.768804667433,-1097.53363472769,334.065689582719,-14167.5632937803,-13833.4976041976,56223.4315718133
468.999,842.766503242028,1379.85510681228,326.699425110212,-14172.2091305416,-13845.5097054314,56023.3412088569
469.999,902.775545532379,1878.31063621436,349.96200085599,-14169.0081020385,-13819.0461011825,56060.6021749907
470.999,846.589752255932,-264.846908549628,328.181512082215,-14167.5948364747,-13839.4133243924,56166.5011154226
471.999,843.159270115931,1762.13353113366,326.851681650325,-14185.1284045505,-13858.2767229002,55953.3504910233
472.999,862.137553969857,920.163383336403,334.208635683031,-14168.6513407246,-13834.4427050416,56089.6715814411
473.999,871.103665304959,-1044.72891889692,337.684359275964,-14172.3185494592,-13834.6341901832,56182.9373408179
474.999,860.16562006223,-2708.57142068628,333.444213187003,-14172.0886258714,-13838.6444126844,56282.9576521494
475.999,861.10978120953,2071.64148669578,333.810218365006,-14170.2423054536,-13836.4320870886,55997.3878535542
476.999,871.056209670683,-324.362142151562,337.665963043583,-14163.2647518324,-13825.5987887888,56178.9581868147
477.999,871.827438357795,-707.495346540437,337.964930750224,-14168.804269953,-13830.8393392027,56194.5630561136
478.999,878.159912759095,615.417788296046,340.419721891628,-14161.3840303337,-13820.964308442,56153.8257596331
479.999,871.332180936648,1337.40614982279,337.772943629061,-14167.8299691317,-13830.0570255027,56090.9593395189
480.999,878.907367741351,-1321.65767082092,340.70947369365,-14165.454294773,-13824.7448210793,56247.7994086573
481.999,873.712662104184,-1513.70332382008,338.695739950376,-14168.9965069571,-13830.3007670067,56236.2247561505
482.999,883.844732616693,3039.4894210003,342.623448988264,-14160.6886663716,-13818.0652173833,56025.0587499102
483.999,868.48909081244,100.183052161428,336.670816402193,-14154.9190886493,-13818.2482722471,56216.8524055865
484.999,881.294318029994,359.614456742158,341.634777777363,-14160.2860666473,-13818.6512888699,56163.2822955465
485.999,893.314700614474,565.023944459969,346.294493208443,-14160.7986899176,-13814.5041967091,56177.9583164711
486.999,879.751041461305,-1182.2663925476,341.036524802385,-14162.2912744268,-13821.2547496244,56258.6269698252
487.999,870.919745999603,1018.86085350865,337.613062741164,-14156.3764470089,-13818.7633842678,56162.0078510355
488.999,891.376183945963,926.134440676362,345.543024944419,-14166.8845063326,-13821.3414813881,56115.2337448487
489.999,890.695678281364,-3060.62454819732,345.279226124042,-14155.0928631842,-13809.8136370602,56415.7448665004
490.999,898.602450331829,57.3725529791739,348.344295598715,-14164.4842060754,-13816.1399104767,56187.229182525
491.999,871.371594378241,551.198816671547,337.788222296,-14167.2869266112,-13829.4987043152,56131.8918594612
492.999,909.507776175578,2687.25487688408,352.571757974221,-14160.8005848627,-13808.2288268885,56062.4024258949
493.999,881.296648185591,853.450127704387,341.635681064918,-14163.4682283311,-13821.8325472662,56130.7759454467
494.999,883.840605137658,-2315.08557103888,342.621848966167,-14151.1977096243,-13808.5758606581,56387.2236128495
495.999,898.687884360314,1542.96647331226,348.37741420023,-14160.3712877021,-13811.9938735019,56128.7812555063
496.999,907.569876946006,458.461427016173,351.820529061127,-14152.8779498316,-13801.0574207705,56221.5631776323
497.999,877.744148191265,505.991023603394,340.258550268445,-14161.1294231005,-13820.870872832,56161.1153039648
498.999,883.703159888937,429.360359593993,342.568568154022,-14151.4605443114,-13808.8919761574,56232.1747960828
499.999,874.83309814808,-971.838029703371,339.130078299143,-14155.9235599817,-13816.7934816825,56273.770843139
0.999,768.00128558413,-13260.6228506864,297.716600646838,-13418.0044187336,-13120.2878180868,63824.8726415406
1.999,294.181148388988,-118.014338761569,114.039667793184,-14106.3088676039,-13992.2691998107,56230.9653097292
2.999,308.125945860623,143.136630177137,119.445384916179,-14149.4247236892,-14029.979338773,55959.6915260932
3.999,301.633972485268,-194.050982756047,116.928763810095,-14168.700742672,-14051.7719788619,55857.5090768783
4.999,311.129096294479,225.59866967894,120.609559710129,-14174.8225306498,-14054.2129709397,55800.5239656655
5.999,304.338145876533,32.4138687703065,117.97703980223,-14184.3541126392,-14066.377072837,55754.2105087695
6.999,317.269356531648,-118.519298119082,122.989838804983,-14183.4599980652,-14060.4701592602,55774.6943521795
7.999,306.794591346071,220.026691930805,118.929283774464,-14189.2970782242,-14070.3677944497,55718.0656081249
8.999,320.87380560983,-714.17894809208,124.387107724846,-14189.8718563427,-14065.4847486179,55768.2804818304
9.999,311.581554986769,-750.340954825844,120.784955853769,-14189.7592525556,-14068.9742967018,55762.6629263332
10.999,308.193388784791,326.346369164523,119.471529244968,-14190.8944129362,-14071.4228836912,55703.4646341952
11.999,320.705296425743,661.282864711813,124.32178494166,-14194.1379097719,-14069.8161248303,55665.8947903857
12.999,311.477057308279,-485.67562211003,120.744447205932,-14195.8399044731,-14075.0954572672,55723.8297872316
13.999,316.438908621972,-1176.43012647791,122.667914697142,-14199.0663341606,-14076.3984194635,55746.7719955282
14.999,321.397306405581,965.690239600171,124.590043423356,-14195.7610135122,-14071.1709700888,55638.778222463
15.999,316.150354798341,796.102745320328,122.556056468402,-14200.1116305002,-14077.5555740318,55628.5985455889
16.999,327.124251365438,-1680.74827340885,126.810100365374,-14199.3462733193,-14072.5361729539,55778.2973309743
17.999,319.817896264876,-323.87586878711,123.977783226734,-14199.5864285394,-14075.6086453127,55689.9416225125
18.999,321.416808110792,89.0669902338693,124.597603282293,-14197.2191738716,-14072.6215705894,55684.1903375668
19.999,320.006651218737,621.470105876782,124.050954306358,-14195.0993723345,-14071.0484180281,55667.7257104594
20.999,323.382684243374,-651.194863057362,125.359677474707,-14199.8796735795,-14074.5199961048,55713.5704885361
21.999,324.817070180526,-1023.74365055132,125.91571886844,-14195.9750088542,-14070.0592899857,55756.1533395766
22.999,324.58211535987,220.188932487712,125.824638356175,-14200.7202582014,-14074.8956198452,55653.2391839705
23.999,332.190215152862,1658.98412439047,128.773927179342,-14194.5061101962,-14065.7321830169,55621.2021186857
24.999,327.697617316226,223.460267483259,127.032366349819,-14199.9824992456,-14072.9501328958,55665.4912808424
25.999,334.251743139171,-1374.46431123511,129.573080925231,-14194.6991052635,-14065.1260243382,55780.5746082229
26.999,328.300310756707,99.1714617753088,127.266001170099,-14197.5865315074,-14070.3205303373,55685.0541318537
27.999,342.692530239588,886.438351876398,132.845161961409,-14196.6752234189,-14063.8300614574,55648.546507608
28.999,337.883395473999,-994.193467906949,130.980895219492,-14194.9938118413,-14064.0129166218,55764.5695953499
29.999,336.825616895453,-313.13061301712,130.570846110782,-14195.5493673276,-14064.9785212168,55721.7894848231
30.999,338.098014107987,-325.057430229065,131.064092385103,-14193.687977231,-14062.6238848459,55723.2828945263
31.999,343.284817620472,9.62041385890018,133.07476286046,-14194.9906426934,-14061.9158798329,55709.8019938568
32.999,335.460539844388,534.262884819121,130.041672388169,-14194.5251775409,-14064.4835051527,55673.0993537888
33.999,338.229797432487,2588.71541758771,131.115178345672,-14191.8692488245,-14060.7540704788,55583.2688789048
34.999,342.429626829769,-564.685791786547,132.743247145719,-14193.553300225,-14060.8100530793,55752.4896475747
35.999,337.009489405469,-21.9294778134606,130.642124505314,-14195.7811983172,-14065.1390738119,55706.1783381413
36.999,342.816354367826,475.079643356413,132.893162530196,-14190.44775228,-14057.5545897498,55714.2345137862
37.999,345.707532394862,1054.67007759834,134.013931089091,-14193.4437623604,-14059.4298312713,55665.3407685604
38.999,342.92511892855,119.960193890421,132.935325239943,-14192.7874734958,-14059.8521482558,55713.2240412025
39.999,341.270739351185,-567.248030562065,132.294003053121,-14190.7107770488,-14058.4167739957,55770.0039063716
40.999,355.67323319021,899.005742673828,137.877146710661,-14190.452360116,-14052.5752134053,55691.6496479297
41.999,348.032209307879,-256.206759092883,134.91509482558,-14191.6162112974,-14056.7011164718,55750.8450658174
42.999,344.144598233806,-744.689831695061,133.408057825337,-14188.2845800943,-14054.876522269,55789.4383299275
43.999,354.59186773325,-141.313023720984,137.457954120823,-14190.0476772825,-14052.5897231617,55749.5013361037
44.999,350.993367971661,814.078058490057,136.062991460528,-14190.982679046,-14054.9196875855,55687.3146786057
45.999,356.26878329184,-554.04629134637,138.108012407243,-14190.0355125634,-14051.9275001561,55775.6280512736
46.999,356.391265561752,-1210.07429120423,138.155492803073,-14190.7659619391,-14052.610469136,55808.9398795044
47.999,359.885186289508,-129.625983502433,139.509915278038,-14190.8571977929,-14051.3472825148,55744.225515756
48.999,361.231296962529,811.884434448084,140.03173666192,-14191.2758008044,-14051.2440641424,55690.7683193718
49.999,358.865686275943,-1434.16759451967,139.114704900015,-14189.1417372053,-14050.0270323053,55825.1482925856
50.999,355.485573267995,-792.136797836943,137.804400121341,-14190.0400030276,-14052.2356029063,55789.6955672614
51.999,369.361589333511,242.601391613443,143.183454051445,-14186.7551980165,-14043.5717439651,55753.3432438251
52.999,355.248196425882,-105.445443423946,137.712380709613,-14190.092200677,-14052.3798199674,55745.5362101179
53.999,365.90922063532,990.889931458123,141.845139269559,-14189.7399567084,-14047.8948174388,55689.4469481151
54.999,364.944326465433,-118.001182061059,141.471096910992,-14192.0167636782,-14050.5456667672,55741.6797316398
55.999,379.126901389619,-704.317515306499,146.968988742822,-14190.4459865375,-14043.4769977947,55784.4425021725
56.999,369.034745913436,1093.56927168892,143.05675281566,-14192.8256077459,-14049.7688549302,55670.7348672313
57.999,377.589237405513,1692.67662494739,146.372911492851,-14188.3439718635,-14041.9710603706,55665.7419117612
58.999,364.406810530863,-628.974256082769,141.262728227452,-14191.0792719217,-14049.8165436942,55782.1536506514
59.999,368.605866009222,-399.768303745594,142.890497016919,-14192.9499816499,-14050.059484633,55752.4292364167
60.999,368.333502579548,-536.554857467142,142.784915013419,-14196.8663155238,-14054.0814005104,55732.8558050876
61.999,373.807200109735,1448.35309412749,144.906800291797,-14190.7643330874,-14045.8575327956,55660.0841972747
62.999,378.701373032893,-250.803977722076,146.804032175403,-14195.2129129184,-14048.408880743,55735.2297227234
63.999,375.87203043422,-1071.1089243853,145.70723419296,-14196.5727456539,-14050.8655114609,55778.3066426746
64.999,376.868690241427,1514.95588470953,146.093590538154,-14199.7211737636,-14053.6275832254,55615.2941881974
65.999,380.133891006802,362.385984194194,147.359349450989,-14193.1100574298,-14045.7507079788,55706.8124638864
